#LOCATIONS
238;239;60.0
239;238;60.0
239;236;60.0
236;239;60.0
235;240;60.0
240;235;60.0
240;241;60.0
241;240;60.0
241;236;60.0
236;241;60.0
241;242;60.0
242;241;60.0
242;243;60.0
243;242;60.0
243;244;60.0
244;243;60.0
245;244;60.0
244;245;60.0
244;246;60.0
246;244;60.0
246;247;60.0
247;246;60.0
245;248;60.0
248;245;60.0
248;249;60.0
249;248;60.0
249;250;60.0
250;249;60.0
250;251;60.0
251;250;60.0
251;252;60.0
252;251;60.0
252;253;60.0
253;252;60.0
253;249;60.0
249;253;60.0
253;254;60.0
254;253;60.0
254;255;60.0
255;254;60.0
255;256;60.0
256;255;60.0
255;257;60.0
257;255;60.0
257;258;60.0
258;257;60.0
257;252;60.0
252;257;60.0
244;259;60.0
259;244;60.0
259;260;60.0
260;259;60.0
248;261;60.0
261;248;60.0
261;256;60.0
256;261;60.0
256;262;60.0
262;256;60.0
262;258;60.0
258;262;60.0
241;263;60.0
263;241;60.0
263;264;60.0
264;263;60.0
264;242;60.0
242;264;60.0
264;260;60.0
260;264;60.0
260;265;60.0
265;260;60.0
265;262;60.0
262;265;60.0
258;265;60.0
265;258;60.0
265;266;60.0
266;265;60.0
266;267;60.0
267;266;60.0
267;264;60.0
264;267;60.0
267;268;60.0
268;267;60.0
268;269;60.0
269;268;60.0
269;270;60.0
270;269;60.0
270;271;60.0
271;270;60.0
271;263;60.0
263;271;60.0
272;271;60.0
271;272;60.0
272;273;60.0
273;272;60.0
273;274;60.0
274;273;60.0
274;270;60.0
270;274;60.0
269;275;60.0
275;269;60.0
275;276;60.0
276;275;60.0
276;277;60.0
277;276;60.0
277;268;60.0
268;277;60.0
277;266;60.0
266;277;60.0
276;278;60.0
278;276;60.0
278;279;60.0
279;278;60.0
279;280;60.0
280;279;60.0
280;281;60.0
281;280;60.0
280;282;60.0
282;280;60.0
282;283;60.0
283;282;60.0
284;282;60.0
282;284;60.0
278;285;60.0
285;278;60.0
251;286;60.0
286;251;60.0
286;287;60.0
287;286;60.0
287;288;60.0
288;287;60.0
288;250;60.0
250;288;60.0
287;289;60.0
289;287;60.0
289;290;60.0
290;289;60.0
290;286;60.0
286;290;60.0
286;291;60.0
291;286;60.0
291;292;60.0
292;291;60.0
292;290;60.0
290;292;60.0
290;293;60.0
293;290;60.0
293;294;60.0
294;293;60.0
294;295;60.0
295;294;60.0
295;296;60.0
296;295;60.0
289;297;60.0
297;289;60.0
297;293;60.0
293;297;60.0
293;298;60.0
298;293;60.0
289;299;60.0
299;289;60.0
288;300;60.0
300;288;60.0
300;301;60.0
301;300;60.0
301;302;60.0
302;301;60.0
302;303;60.0
303;302;60.0
303;304;60.0
304;303;60.0
281;305;60.0
305;281;60.0
225;306;60.0
306;225;60.0
306;307;60.0
307;306;60.0
307;308;60.0
308;307;60.0
308;225;60.0
225;308;60.0
308;309;60.0
309;308;60.0
309;310;60.0
310;309;60.0
310;311;60.0
311;310;60.0
311;312;60.0
312;311;60.0
312;313;60.0
313;312;60.0
313;306;60.0
306;313;60.0
308;314;60.0
314;308;60.0
314;226;60.0
226;314;60.0
226;315;60.0
315;226;60.0
315;316;60.0
316;315;60.0
316;317;60.0
317;316;60.0
317;318;60.0
318;317;60.0
318;314;60.0
314;318;60.0
318;315;60.0
315;318;60.0
319;237;60.0
237;319;60.0
319;320;60.0
320;319;60.0
320;316;60.0
316;320;60.0
320;321;60.0
321;320;60.0
321;317;60.0
317;321;60.0
321;322;60.0
322;321;60.0
322;323;60.0
323;322;60.0
323;238;60.0
238;323;60.0
323;324;60.0
324;323;60.0
324;325;60.0
325;324;60.0
325;322;60.0
322;325;60.0
322;326;60.0
326;322;60.0
326;327;60.0
327;326;60.0
327;325;60.0
325;327;60.0
326;328;60.0
328;326;60.0
328;321;60.0
321;328;60.0
318;329;60.0
329;318;60.0
329;330;60.0
330;329;60.0
330;314;60.0
314;330;60.0
330;331;60.0
331;330;60.0
331;332;60.0
332;331;60.0
332;309;60.0
309;332;60.0
332;333;60.0
333;332;60.0
333;310;60.0
310;333;60.0
310;334;60.0
334;310;60.0
334;335;60.0
335;334;60.0
332;336;60.0
336;332;60.0
336;337;60.0
337;336;60.0
337;331;60.0
331;337;60.0
337;338;60.0
338;337;60.0
338;339;60.0
339;338;60.0
339;329;60.0
329;339;60.0
340;341;60.0
341;340;60.0
341;328;60.0
328;341;60.0
341;342;60.0
342;341;60.0
342;343;60.0
343;342;60.0
343;344;60.0
344;343;60.0
344;341;60.0
341;344;60.0
344;326;60.0
326;344;60.0
327;345;60.0
345;327;60.0
345;346;60.0
346;345;60.0
346;343;60.0
343;346;60.0
345;347;60.0
347;345;60.0
347;348;60.0
348;347;60.0
347;349;60.0
349;347;60.0
349;350;60.0
350;349;60.0
350;351;60.0
351;350;60.0
351;352;60.0
352;351;60.0
352;353;60.0
353;352;60.0
353;354;60.0
354;353;60.0
354;337;60.0
337;354;60.0
338;355;60.0
355;338;60.0
355;356;60.0
356;355;60.0
356;357;60.0
357;356;60.0
357;358;60.0
358;357;60.0
358;354;60.0
354;358;60.0
355;359;60.0
359;355;60.0
359;360;60.0
360;359;60.0
360;356;60.0
356;360;60.0
360;361;60.0
361;360;60.0
361;362;60.0
362;361;60.0
362;363;60.0
363;362;60.0
363;364;60.0
364;363;60.0
364;365;60.0
365;364;60.0
365;366;60.0
366;365;60.0
366;338;60.0
338;366;60.0
342;366;60.0
366;342;60.0
365;343;60.0
343;365;60.0
346;367;60.0
367;346;60.0
367;365;60.0
365;367;60.0
367;347;60.0
347;367;60.0
367;368;60.0
368;367;60.0
368;364;60.0
364;368;60.0
368;369;60.0
369;368;60.0
369;370;60.0
370;369;60.0
370;362;60.0
362;370;60.0
370;371;60.0
371;370;60.0
371;372;60.0
372;371;60.0
372;373;60.0
373;372;60.0
371;374;60.0
374;371;60.0
374;349;60.0
349;374;60.0
372;352;60.0
352;372;60.0
354;375;60.0
375;354;60.0
375;376;60.0
376;375;60.0
376;377;60.0
377;376;60.0
377;378;60.0
378;377;60.0
378;379;60.0
379;378;60.0
379;380;60.0
380;379;60.0
380;381;60.0
381;380;60.0
381;382;60.0
382;381;60.0
382;383;60.0
383;382;60.0
382;384;60.0
384;382;60.0
384;385;60.0
385;384;60.0
334;385;60.0
385;334;60.0
385;386;60.0
386;385;60.0
386;382;60.0
382;386;60.0
386;387;60.0
387;386;60.0
387;388;60.0
388;387;60.0
388;389;60.0
389;388;60.0
389;390;60.0
390;389;60.0
390;312;60.0
312;390;60.0
389;391;60.0
391;389;60.0
389;392;60.0
392;389;60.0
392;393;60.0
393;392;60.0
393;394;60.0
394;393;60.0
392;0;60.0
0;392;60.0
394;395;60.0
395;394;60.0
395;396;60.0
396;395;60.0
396;393;60.0
393;396;60.0
396;397;60.0
397;396;60.0
397;398;60.0
398;397;60.0
398;399;60.0
399;398;60.0
399;400;60.0
400;399;60.0
399;401;60.0
401;399;60.0
397;402;60.0
402;397;60.0
0;394;60.0
394;0;60.0
394;403;60.0
403;394;60.0
403;404;60.0
404;403;60.0
404;405;60.0
405;404;60.0
405;400;60.0
400;405;60.0
400;406;60.0
406;400;60.0
406;407;60.0
407;406;60.0
407;408;60.0
408;407;60.0
408;409;60.0
409;408;60.0
408;410;60.0
410;408;60.0
410;411;60.0
411;410;60.0
410;412;60.0
412;410;60.0
412;413;60.0
413;412;60.0
413;414;60.0
414;413;60.0
414;415;60.0
415;414;60.0
415;416;60.0
416;415;60.0
416;417;60.0
417;416;60.0
417;418;60.0
418;417;60.0
418;419;60.0
419;418;60.0
419;411;60.0
411;419;60.0
419;420;60.0
420;419;60.0
419;421;60.0
421;419;60.0
421;422;60.0
422;421;60.0
421;423;60.0
423;421;60.0
423;424;60.0
424;423;60.0
424;422;60.0
422;424;60.0
425;426;60.0
426;425;60.0
423;427;60.0
427;423;60.0
427;428;60.0
428;427;60.0
428;429;60.0
429;428;60.0
429;430;60.0
430;429;60.0
430;431;60.0
431;430;60.0
431;432;60.0
432;431;60.0
432;433;60.0
433;432;60.0
433;434;60.0
434;433;60.0
434;435;60.0
435;434;60.0
435;436;60.0
436;435;60.0
436;437;60.0
437;436;60.0
432;438;60.0
438;432;60.0
438;439;60.0
439;438;60.0
439;440;60.0
440;439;60.0
440;441;60.0
441;440;60.0
441;442;60.0
442;441;60.0
442;443;60.0
443;442;60.0
443;444;60.0
444;443;60.0
444;445;60.0
445;444;60.0
405;446;60.0
446;405;60.0
446;447;60.0
447;446;60.0
447;404;60.0
404;447;60.0
441;448;60.0
448;441;60.0
448;449;60.0
449;448;60.0
449;450;60.0
450;449;60.0
450;451;60.0
451;450;60.0
451;440;60.0
440;451;60.0
442;452;60.0
452;442;60.0
452;453;60.0
453;452;60.0
453;454;60.0
454;453;60.0
454;455;60.0
455;454;60.0
455;456;60.0
456;455;60.0
456;423;60.0
423;456;60.0
454;457;60.0
457;454;60.0
443;458;60.0
458;443;60.0
458;444;60.0
444;458;60.0
458;459;60.0
459;458;60.0
459;460;60.0
460;459;60.0
460;461;60.0
461;460;60.0
461;462;60.0
462;461;60.0
462;421;60.0
421;462;60.0
462;463;60.0
463;462;60.0
463;460;60.0
460;463;60.0
459;464;60.0
464;459;60.0
464;463;60.0
463;464;60.0
464;465;60.0
465;464;60.0
465;458;60.0
458;465;60.0
465;445;60.0
445;465;60.0
463;418;60.0
418;463;60.0
418;466;60.0
466;418;60.0
466;462;60.0
462;466;60.0
412;467;60.0
467;412;60.0
467;468;60.0
468;467;60.0
468;469;60.0
469;468;60.0
469;415;60.0
415;469;60.0
417;468;60.0
468;417;60.0
467;470;60.0
470;467;60.0
470;471;60.0
471;470;60.0
471;472;60.0
472;471;60.0
472;407;60.0
407;472;60.0
473;474;60.0
474;473;60.0
474;417;60.0
417;474;60.0
418;473;60.0
473;418;60.0
473;475;60.0
475;473;60.0
475;476;60.0
476;475;60.0
476;477;60.0
477;476;60.0
477;464;60.0
464;477;60.0
477;478;60.0
478;477;60.0
478;473;60.0
473;478;60.0
478;479;60.0
479;478;60.0
479;480;60.0
480;479;60.0
480;481;60.0
481;480;60.0
481;465;60.0
465;481;60.0
481;482;60.0
482;481;60.0
482;479;60.0
479;482;60.0
482;477;60.0
477;482;60.0
479;483;60.0
483;479;60.0
483;484;60.0
484;483;60.0
484;478;60.0
478;484;60.0
484;485;60.0
485;484;60.0
485;474;60.0
474;485;60.0
485;486;60.0
486;485;60.0
486;487;60.0
487;486;60.0
487;488;60.0
488;487;60.0
488;483;60.0
483;488;60.0
488;489;60.0
489;488;60.0
489;490;60.0
490;489;60.0
490;491;60.0
491;490;60.0
489;492;60.0
492;489;60.0
492;480;60.0
480;492;60.0
474;493;60.0
493;474;60.0
493;494;60.0
494;493;60.0
494;470;60.0
470;494;60.0
470;495;60.0
495;470;60.0
495;472;60.0
472;495;60.0
495;496;60.0
496;495;60.0
496;497;60.0
497;496;60.0
497;400;60.0
400;497;60.0
497;498;60.0
498;497;60.0
498;499;60.0
499;498;60.0
499;496;60.0
496;499;60.0
499;500;60.0
500;499;60.0
500;501;60.0
501;500;60.0
501;494;60.0
494;501;60.0
498;502;60.0
502;498;60.0
502;491;60.0
491;502;60.0
502;503;60.0
503;502;60.0
503;500;60.0
500;503;60.0
503;504;60.0
504;503;60.0
504;505;60.0
505;504;60.0
505;490;60.0
490;505;60.0
505;506;60.0
506;505;60.0
506;501;60.0
501;506;60.0
506;486;60.0
486;506;60.0
221;507;60.0
507;221;60.0
507;508;60.0
508;507;60.0
508;0;60.0
0;508;60.0
508;509;60.0
509;508;60.0
509;510;60.0
510;509;60.0
507;511;60.0
511;507;60.0
511;512;60.0
512;511;60.0
512;513;60.0
513;512;60.0
513;514;60.0
514;513;60.0
514;515;60.0
515;514;60.0
515;516;60.0
516;515;60.0
516;517;60.0
517;516;60.0
517;518;60.0
518;517;60.0
518;519;60.0
519;518;60.0
519;520;60.0
520;519;60.0
516;521;60.0
521;516;60.0
521;514;60.0
514;521;60.0
521;522;60.0
522;521;60.0
522;511;60.0
511;522;60.0
222;512;60.0
512;222;60.0
523;524;60.0
524;523;60.0
524;525;60.0
525;524;60.0
525;526;60.0
526;525;60.0
526;527;60.0
527;526;60.0
527;524;60.0
524;527;60.0
524;528;60.0
528;524;60.0
529;527;60.0
527;529;60.0
529;528;60.0
528;529;60.0
528;465;60.0
465;528;60.0
529;445;60.0
445;529;60.0
445;530;60.0
530;445;60.0
530;531;60.0
531;530;60.0
532;533;60.0
533;532;60.0
532;531;60.0
531;532;60.0
447;534;60.0
534;447;60.0
534;535;60.0
535;534;60.0
535;403;60.0
403;535;60.0
535;536;60.0
536;535;60.0
536;537;60.0
537;536;60.0
536;502;60.0
502;536;60.0
538;534;60.0
534;538;60.0
535;539;60.0
539;535;60.0
539;491;60.0
491;539;60.0
539;492;60.0
492;539;60.0
535;540;60.0
540;535;60.0
540;541;60.0
541;540;60.0
541;492;60.0
492;541;60.0
540;542;60.0
542;540;60.0
535;543;60.0
543;535;60.0
541;544;60.0
544;541;60.0
544;545;60.0
545;544;60.0
545;526;60.0
526;545;60.0
545;480;60.0
480;545;60.0
544;546;60.0
546;544;60.0
546;547;60.0
547;546;60.0
547;548;60.0
548;547;60.0
548;530;60.0
530;548;60.0
547;544;60.0
544;547;60.0
517;544;60.0
544;517;60.0
519;549;60.0
549;519;60.0
549;550;60.0
550;549;60.0
550;551;60.0
551;550;60.0
551;552;60.0
552;551;60.0
552;546;60.0
546;552;60.0
552;533;60.0
533;552;60.0
209;553;60.0
553;209;60.0
553;554;60.0
554;553;60.0
554;555;60.0
555;554;60.0
555;556;60.0
556;555;60.0
555;557;60.0
557;555;60.0
555;558;60.0
558;555;60.0
558;559;60.0
559;558;60.0
559;213;60.0
213;559;60.0
559;560;60.0
560;559;60.0
560;561;60.0
561;560;60.0
561;215;60.0
215;561;60.0
214;560;60.0
560;214;60.0
560;562;60.0
562;560;60.0
562;563;60.0
563;562;60.0
563;561;60.0
561;563;60.0
563;516;60.0
516;563;60.0
561;564;60.0
564;561;60.0
564;216;60.0
216;564;60.0
564;514;60.0
514;564;60.0
564;222;60.0
222;564;60.0
565;519;60.0
519;565;60.0
565;563;60.0
563;565;60.0
565;566;60.0
566;565;60.0
566;567;60.0
567;566;60.0
567;550;60.0
550;567;60.0
568;569;60.0
569;568;60.0
569;566;60.0
566;569;60.0
569;570;60.0
570;569;60.0
570;567;60.0
567;570;60.0
551;571;60.0
571;551;60.0
571;572;60.0
572;571;60.0
572;573;60.0
573;572;60.0
572;574;60.0
574;572;60.0
574;575;60.0
575;574;60.0
575;533;60.0
533;575;60.0
575;576;60.0
576;575;60.0
576;577;60.0
577;576;60.0
577;578;60.0
578;577;60.0
578;579;60.0
579;578;60.0
579;580;60.0
580;579;60.0
580;581;60.0
581;580;60.0
581;577;60.0
577;581;60.0
576;582;60.0
582;576;60.0
574;583;60.0
583;574;60.0
583;584;60.0
584;583;60.0
584;585;60.0
585;584;60.0
585;559;60.0
559;585;60.0
585;562;60.0
562;585;60.0
562;586;60.0
586;562;60.0
583;587;60.0
587;583;60.0
587;588;60.0
588;587;60.0
588;589;60.0
589;588;60.0
589;590;60.0
590;589;60.0
590;591;60.0
591;590;60.0
591;592;60.0
592;591;60.0
592;593;60.0
593;592;60.0
593;594;60.0
594;593;60.0
595;596;60.0
596;595;60.0
596;597;60.0
597;596;60.0
597;591;60.0
591;597;60.0
595;598;60.0
598;595;60.0
598;592;60.0
592;598;60.0
595;599;60.0
599;595;60.0
599;600;60.0
600;599;60.0
600;601;60.0
601;600;60.0
601;602;60.0
602;601;60.0
602;603;60.0
603;602;60.0
603;604;60.0
604;603;60.0
603;605;60.0
605;603;60.0
605;606;60.0
606;605;60.0
606;607;60.0
607;606;60.0
607;608;60.0
608;607;60.0
608;609;60.0
609;608;60.0
609;610;60.0
610;609;60.0
610;611;60.0
611;610;60.0
610;612;60.0
612;610;60.0
612;613;60.0
613;612;60.0
613;614;60.0
614;613;60.0
614;615;60.0
615;614;60.0
615;616;60.0
616;615;60.0
616;610;60.0
610;616;60.0
615;608;60.0
608;615;60.0
612;617;60.0
617;612;60.0
617;618;60.0
618;617;60.0
618;619;60.0
619;618;60.0
619;620;60.0
620;619;60.0
620;621;60.0
621;620;60.0
620;622;60.0
622;620;60.0
622;623;60.0
623;622;60.0
623;615;60.0
615;623;60.0
622;624;60.0
624;622;60.0
624;588;60.0
588;624;60.0
625;624;60.0
624;625;60.0
625;626;60.0
626;625;60.0
624;627;60.0
627;624;60.0
627;599;60.0
599;627;60.0
599;628;60.0
628;599;60.0
628;622;60.0
622;628;60.0
628;629;60.0
629;628;60.0
629;630;60.0
630;629;60.0
629;631;60.0
631;629;60.0
631;632;60.0
632;631;60.0
208;633;60.0
633;208;60.0
633;634;60.0
634;633;60.0
634;209;60.0
209;634;60.0
634;635;60.0
635;634;60.0
635;636;60.0
636;635;60.0
636;583;60.0
583;636;60.0
636;637;60.0
637;636;60.0
637;638;60.0
638;637;60.0
638;639;60.0
639;638;60.0
639;640;60.0
640;639;60.0
640;641;60.0
641;640;60.0
641;642;60.0
642;641;60.0
642;643;60.0
643;642;60.0
643;644;60.0
644;643;60.0
644;640;60.0
640;644;60.0
639;645;60.0
645;639;60.0
645;646;60.0
646;645;60.0
646;637;60.0
637;646;60.0
647;648;60.0
648;647;60.0
648;649;60.0
649;648;60.0
649;638;60.0
638;649;60.0
649;650;60.0
650;649;60.0
650;644;60.0
644;650;60.0
650;651;60.0
651;650;60.0
650;652;60.0
652;650;60.0
652;653;60.0
653;652;60.0
653;643;60.0
643;653;60.0
653;654;60.0
654;653;60.0
654;655;60.0
655;654;60.0
655;656;60.0
656;655;60.0
656;620;60.0
620;656;60.0
619;657;60.0
657;619;60.0
657;656;60.0
656;657;60.0
657;658;60.0
658;657;60.0
658;655;60.0
655;658;60.0
658;659;60.0
659;658;60.0
659;654;60.0
654;659;60.0
659;660;60.0
660;659;60.0
660;661;60.0
661;660;60.0
618;662;60.0
662;618;60.0
662;663;60.0
663;662;60.0
663;664;60.0
664;663;60.0
663;665;60.0
665;663;60.0
665;666;60.0
666;665;60.0
666;667;60.0
667;666;60.0
667;668;60.0
668;667;60.0
667;669;60.0
669;667;60.0
669;670;60.0
670;669;60.0
669;671;60.0
671;669;60.0
671;666;60.0
666;671;60.0
671;672;60.0
672;671;60.0
672;665;60.0
665;672;60.0
672;673;60.0
673;672;60.0
673;663;60.0
663;673;60.0
673;674;60.0
674;673;60.0
674;664;60.0
664;674;60.0
652;675;60.0
675;652;60.0
675;676;60.0
676;675;60.0
676;677;60.0
677;676;60.0
677;678;60.0
678;677;60.0
678;679;60.0
679;678;60.0
679;680;60.0
680;679;60.0
680;674;60.0
674;680;60.0
680;681;60.0
681;680;60.0
681;682;60.0
682;681;60.0
681;677;60.0
677;681;60.0
682;683;60.0
683;682;60.0
683;684;60.0
684;683;60.0
684;685;60.0
685;684;60.0
684;686;60.0
686;684;60.0
686;682;60.0
682;686;60.0
686;687;60.0
687;686;60.0
687;688;60.0
688;687;60.0
687;676;60.0
676;687;60.0
684;689;60.0
689;684;60.0
689;690;60.0
690;689;60.0
690;691;60.0
691;690;60.0
691;692;60.0
692;691;60.0
692;634;60.0
634;692;60.0
686;693;60.0
693;686;60.0
693;694;60.0
694;693;60.0
689;695;60.0
695;689;60.0
695;696;60.0
696;695;60.0
696;697;60.0
697;696;60.0
697;690;60.0
690;697;60.0
673;698;60.0
698;673;60.0
698;699;60.0
699;698;60.0
699;700;60.0
700;699;60.0
700;701;60.0
701;700;60.0
702;703;60.0
703;702;60.0
703;704;60.0
704;703;60.0
704;705;60.0
705;704;60.0
705;706;60.0
706;705;60.0
705;707;60.0
707;705;60.0
707;708;60.0
708;707;60.0
707;709;60.0
709;707;60.0
709;710;60.0
710;709;60.0
710;711;60.0
711;710;60.0
712;713;60.0
713;712;60.0
713;714;60.0
714;713;60.0
714;715;60.0
715;714;60.0
715;716;60.0
716;715;60.0
715;717;60.0
717;715;60.0
717;718;60.0
718;717;60.0
718;706;60.0
706;718;60.0
706;719;60.0
719;706;60.0
719;698;60.0
698;719;60.0
719;720;60.0
720;719;60.0
720;721;60.0
721;720;60.0
721;722;60.0
722;721;60.0
722;700;60.0
700;722;60.0
719;723;60.0
723;719;60.0
723;724;60.0
724;723;60.0
724;674;60.0
674;724;60.0
723;725;60.0
725;723;60.0
725;726;60.0
726;725;60.0
726;727;60.0
727;726;60.0
728;729;60.0
729;728;60.0
729;730;60.0
730;729;60.0
730;683;60.0
683;730;60.0
718;731;60.0
731;718;60.0
731;732;60.0
732;731;60.0
731;733;60.0
733;731;60.0
733;717;60.0
717;733;60.0
717;734;60.0
734;717;60.0
734;735;60.0
735;734;60.0
735;736;60.0
736;735;60.0
736;737;60.0
737;736;60.0
737;738;60.0
738;737;60.0
738;739;60.0
739;738;60.0
738;740;60.0
740;738;60.0
740;741;60.0
741;740;60.0
741;697;60.0
697;741;60.0
741;742;60.0
742;741;60.0
742;738;60.0
738;742;60.0
742;743;60.0
743;742;60.0
743;744;60.0
744;743;60.0
743;696;60.0
696;743;60.0
715;745;60.0
745;715;60.0
745;746;60.0
746;745;60.0
746;747;60.0
747;746;60.0
747;748;60.0
748;747;60.0
748;740;60.0
740;748;60.0
746;749;60.0
749;746;60.0
746;750;60.0
750;746;60.0
750;751;60.0
751;750;60.0
